IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
30128456,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3064,,PORTLAND,AVE,,,32ND,,,,,38.27442388,-85.79916202,0.987,5/31/22 0:00,1526,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:09,FALSE,7305,Accepted
30128465,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 W,,,,,I 0265,I265 W EXIT15 OFF RAMP TO KY864,I 0265,I265 W EXIT17 ON RAMP FROM US31E,38.13320084,-85.59994094,16.19,5/31/22 0:00,1603,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:10,FALSE,2017,Accepted
30128473,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,6610,ORELL,RD,W,,,,,,,38.07668447,-85.8870994,0.171,5/31/22 0:00,1216,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:10,FALSE,7336,Accepted
30122670,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,VIRGINIA,AVE,,,26TH,,,,,38.23776003,-85.79621798,0.001,5/31/22 0:00,40,3,3,0,2,CLEAR,DRY,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/31/22 8:33,FALSE,5362,Accepted
30128474,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,OAK,ST,E,,CLAY,,,,,38.23378523,-85.74347681,0.656,5/31/22 0:00,758,3,3,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:10,FALSE,5052,Accepted
30128481,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JOHNSONTOWN,RD,,US0031W,DIXIE,,,,,38.12120531,-85.85568939,,5/31/22 0:00,2017,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:11,FALSE,7166,Accepted
30128482,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1610,MAE STREET KIDD,AVE,,,,,,,,38.23038135,-85.8194692,0.047,5/31/22 0:00,2000,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:11,FALSE,5216,Accepted
30122676,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,COLORADO,AVE,,,EUCLID,,,,,38.21315533,-85.77429871,0.581,5/30/22 0:00,1958,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/31/22 8:33,FALSE,5378,Accepted
30122678,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,3156,3RD,ST,S,,,,,,,38.20315374,-85.76428284,9.35,5/30/22 0:00,2109,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,5/31/22 8:33,FALSE,5378,Accepted
30122679,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CLAY,ST,S,,FINZER,,,,,38.24378635,-85.74173865,0.78,5/30/22 0:00,2309,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/31/22 8:33,FALSE,5304,Accepted
30122667,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,1101,BARDSTOWN,RD,,,,,,,,38.23835327,-85.72087537,15.416,5/30/22 0:00,2341,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/31/22 8:32,FALSE,7488,Accepted
30123068,566900,LOUISVILLE AIRPORT POLICE,Accepted,JEFFERSON,,4500,TOLL PLAZA,RD,,,,,,,,38.18842634,-85.740584,0.041,5/30/22 0:00,2121,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DUSK,,,5/31/22 10:02,FALSE,5881,Accepted
30128441,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,KATHERINE STATION,,,,,38.00316127,-85.94045589,0.181,5/30/22 0:00,1735,3,3,0,0,CLEAR,DRY,TRUE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:09,FALSE,7336,Accepted
30128458,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,7TH,ST,S,,CHESTNUT,,,,,38.249538,-85.76287831,2.231,5/30/22 0:00,1749,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:09,FALSE,2764,Accepted
30128471,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1703,,NEWBURG,RD,,,BISHOP,,,,,38.20072583,-85.68593727,2.096,5/30/22 0:00,1738,3,3,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,6/1/22 8:10,FALSE,5442,Accepted
30122668,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,EATERN,PKWY,,KY0864,GOSS,,,,,38.2240039,-85.73025959,5.514,5/30/22 0:00,2056,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/31/22 8:32,FALSE,5328,Accepted
30128438,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,175,OUTER,LOOP,,,,,,,,38.12658267,-85.77798973,0.925,5/30/22 0:00,1612,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:09,FALSE,7768,Accepted
30128449,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,FERN VALLEY,RD,,,ULRICH,,,,,38.15696584,-85.70848442,1.302,5/30/22 0:00,1732,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:09,FALSE,7730,Accepted
30122666,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,W,,15TH,,,,,38.24812205,-85.7765689,1.385,5/30/22 0:00,2035,1,1,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/31/22 8:32,FALSE,5374,Accepted
30118916,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BUECHEL,BYP,,KY2052,HIKES,,,,,38.19830836,-85.66112795,10.973,5/30/22 0:00,256,2,2,0,1,CLEAR,DRY,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/30/22 8:48,FALSE,5347,Accepted
30122644,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,KY1747,HURSTBOURNE,,,,,38.24640033,-85.57695721,7.865,5/30/22 0:00,900,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/31/22 8:31,FALSE,7631,Accepted
30122653,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1230,5410,CANE RUN,RD,,,,,,,,38.17527869,-85.88998231,6.768,5/30/22 0:00,1222,1,1,0,1,CLEAR,DRY,FALSE,OCCUPANT FELL FROM MOVING VEHICLE,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,5/31/22 8:31,FALSE,5110,Accepted
30122661,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,NATIONAL,TPKE,,KY1065,OUTER,,,,,38.12696721,-85.74895718,3.662,5/30/22 0:00,2319,2,2,0,2,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/31/22 8:32,FALSE,7264,Accepted
30118913,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,,BARRET,,,,,38.24425794,-85.73395423,3.72,5/30/22 0:00,232,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/30/22 8:47,FALSE,5274,Accepted
30122649,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,KY1531,JOHNSON,,,,,38.23359706,-85.45326395,14.903,5/30/22 0:00,956,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,5/31/22 8:31,FALSE,7876,Accepted
30122650,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,,,,,38.21776371,-85.41295563,23.945,5/30/22 0:00,1246,1,1,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/31/22 8:31,FALSE,7876,Accepted
30122656,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,,WESTPORT,RD,,I 0265,I265 S EXIT33 ON RAMP FROM KY1447,,,,,38.29697296,-85.55120886,6.564,5/30/22 0:00,1407,2,2,0,0,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/31/22 8:32,FALSE,7483,Accepted
30122657,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,STEPHEN FOSTER,AVE,,,SUSANNA,,,,,38.17066052,-85.69444199,0.077,5/30/22 0:00,2139,2,2,0,0,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,5/31/22 8:32,FALSE,5326,Accepted
30122658,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,OAK,ST,W,,12TH,,,,,38.23626217,-85.77356691,0.998,5/30/22 0:00,18,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,,,5/31/22 8:32,FALSE,5327,Accepted
30122664,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,,PEE WEE REESE,,,,,38.22287307,-85.66845545,15.652,5/30/22 0:00,2316,2,2,0,0,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/31/22 8:32,FALSE,5437,Accepted
30118915,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4500B,1ST,ST,S,,,,MOHAWK,,WAMPUM,38.18663217,-85.76193657,3.485,5/30/22 0:00,639,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:48,FALSE,7010,Accepted
30122655,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,EASTERN,PKWY,,,BARRET,,,,,38.22649893,-85.7204728,6.102,5/30/22 0:00,1149,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,CURVE & LEVEL,DAYLIGHT,,,5/31/22 8:31,FALSE,5020,Accepted
30128479,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 E,,,,,I 0265,I265 E EXIT15 ON RAMP FROM KY864,I 0265,I265 E EXIT17 OFF RAMP TO US31E,38.12785286,-85.606005,15.711,5/30/22 0:00,1543,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/1/22 8:11,FALSE,5141,Accepted
30122659,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2053,,MT WASHINGTON,RD,,,ORELAND MILL,,,,,38.09010893,-85.64961399,1.045,5/30/22 0:00,1900,2,2,0,0,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/31/22 8:32,FALSE,5198,Accepted
30122663,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MCCAWLEY,RD,,KY0061,PRESTON,,,,,38.14476416,-85.69031081,0.004,5/30/22 0:00,2041,3,3,0,0,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/31/22 8:32,FALSE,5115,Accepted
30133569,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2214,MAIN,ST,W,,,,,,,38.25999583,-85.78689428,0.032,5/30/22 0:00,312,3,3,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/2/22 8:20,FALSE,5340,Accepted
30128453,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2860,,GRINSTEAD,DR,,,CHEROKEE,,,,,38.239176,-85.7194838,0.091,5/30/22 0:00,1913,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DUSK,,,6/1/22 8:09,FALSE,5020,Accepted
30133554,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,,,,,,,,,,38.11470401,-85.71126747,0.096,5/30/22 0:00,2220,2,1,1,0,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,KY0481,I 0065,6/2/22 8:19,FALSE,2308,Accepted
30153355,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1113,BEECHER,ST,,,PEACHTREE,,,,,38.1917432,-85.78004676,0.175,5/30/22 0:00,421,1,1,0,2,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/7/22 8:31,FALSE,5205,Accepted
30176645,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ROY WILKINS,AVE,,US0031W,MARKET,,,,,38.2560933,-85.76502965,0.094,5/30/22 0:00,117,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/13/22 8:42,FALSE,5268,Accepted
30190226,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JEFFERSON,ST,W,,11TH,,,,,38.25509426,-85.76857603,0.908,5/30/22 0:00,1114,2,2,0,3,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,,,6/16/22 8:11,FALSE,5335,Accepted
30185498,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,KY6307,MAPLE SPRING,,,,,38.09965283,-85.67104856,1.121,5/29/22 0:00,52,1,1,1,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,6/15/22 8:20,FALSE,7751,Accepted
30153362,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHEVY CHASE,RD,,,HIKES,,,,,38.20183329,-85.65545663,0.004,5/29/22 0:00,550,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAWN,,,6/7/22 8:31,FALSE,5305,Accepted
30153363,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,4700,BARDSTOWN,RD,,,,,,,,38.17991698,-85.62463914,8.447,5/29/22 0:00,1832,2,2,0,3,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/7/22 8:31,FALSE,5305,Accepted
30138330,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,INDIAN,TRL,E,KY0061,PRESTON,,,,,38.16872913,-85.70651349,0.004,5/29/22 0:00,1502,2,2,0,0,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:14,FALSE,5027,Accepted
30138339,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1049,CHEROKEE,RD,,,,,,,,38.23974751,-85.72067249,0.444,5/29/22 0:00,1802,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:14,FALSE,5006,Accepted
30167521,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,,,,,,,38.13799732,-85.64193703,8.511,5/29/22 0:00,1535,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,6/10/22 10:11,TRUE,7670,Accepted
30133571,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,4500 BLK,POPLAR LEVEL,RD,,,,,,,,38.18738753,-85.70195304,10.669,5/29/22 0:00,1849,2,2,0,2,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/2/22 8:20,FALSE,5189,Accepted
30118908,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,314,WENZEL,ST,S,,,,,,,38.25113408,-85.73428129,0.209,5/29/22 0:00,1352,1,1,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:47,FALSE,7823,Accepted
30118909,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,OAK,ST,E,,FISCHER,,,,,38.23352728,-85.73367825,1.209,5/29/22 0:00,1942,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:47,FALSE,7527,Accepted
30118910,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SOUTHERN,PKWY,,KY1865,TAYLOR,,,,,38.16982544,-85.78126834,1.104,5/29/22 0:00,2254,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/30/22 8:47,FALSE,7988,Accepted
30118911,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,,,,,,,38.1369781,-85.69253446,5.725,5/29/22 0:00,2250,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/OFF,,,5/30/22 8:47,FALSE,7100,Accepted
30118902,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,KY1020,2ND,,,,,38.25083071,-85.75424986,0.088,5/29/22 0:00,1239,2,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH BICYCLE IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:47,FALSE,7216,Accepted
30118914,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,,TRAPPERS,,,,,38.20328491,-85.83229545,9.593,5/29/22 0:00,2027,3,3,0,1,CLEAR,DRY,FALSE,NON-COLLISION OBJECT COLLISION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DUSK,,,5/30/22 8:48,FALSE,5360,Accepted
30118906,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,5237,BARDSTOWN,RD,,,,,,,,38.17083664,-85.60675396,7.349,5/29/22 0:00,832,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,5/30/22 8:47,FALSE,5276,Accepted
30118912,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,4TH,ST,S,,,,,,,38.23447385,-85.76040017,1.542,5/29/22 0:00,1824,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:47,FALSE,5302,Accepted
30118903,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,RIVER,RD,,,WITHERSPOON,,,,,38.26152883,-85.73674163,0.586,5/29/22 0:00,1544,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:47,FALSE,6360,Accepted
30122654,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,18TH,ST,S,,MUHAMMAD ALI,,,,,38.25375105,-85.7806582,0.378,5/29/22 0:00,1554,2,2,0,3,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/31/22 8:31,FALSE,5331,Accepted
30118917,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,W,,1ST,,,,,38.24572241,-85.7533909,2.655,5/29/22 0:00,2302,2,2,0,1,CLEAR,DRY,TRUE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,5/30/22 8:48,FALSE,5385,Accepted
30118904,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 N,,,,,,,,,38.29965445,-85.61842288,6.815,5/29/22 0:00,1630,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:47,FALSE,7615,Accepted
30118880,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,10201,DIXIE,HWY,,KY0907,VALLEY STATION,,,,,38.10747395,-85.8667718,8.622,5/28/22 0:00,402,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/30/22 8:45,FALSE,5211,Accepted
30118881,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2052,,SHEPHERDSVILLE,RD,,KY0864,POPLAR LEVEL,,,,,38.15938462,-85.65995499,1.431,5/28/22 0:00,522,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAWN,,,5/30/22 8:45,FALSE,5418,Accepted
30118887,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,,,,,,38.24458759,-85.55368493,9.122,5/28/22 0:00,1410,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:46,FALSE,7615,Accepted
30118888,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,4214,OUTER,LOOP,,,,,,,,38.13834254,-85.6825525,6.287,5/28/22 0:00,1502,4,4,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:46,FALSE,5141,Accepted
30118889,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1934,SPRING,DR,,,,,,,,38.22866514,-85.69602814,0.534,5/28/22 0:00,1503,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:46,FALSE,7570,Accepted
30118890,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,I65 N,,,,,,,,,38.11737733,-85.70157045,125.324,5/28/22 0:00,1033,3,3,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,5/30/22 8:46,FALSE,7272,Accepted
